property_id,title,source_category,city,district,price_double,area_double,bedrooms_int,price_per_sqm,price_per_bedroom,area_per_bedroom,log_price,title_length,price_hint_rent,has_mat_tien,has_so_do,has_hxh,has_view,has_noi_that,is_hem,is_missing_bedroom,is_missing_price,listing_type,listing_confidence,property_type,property_confidence
130239969,cho thuê phòng trọ sinh viên bthanh,phòng trọ,Tp Hồ Chí Minh,Quận Bình Thạnh,3000000.0,15.0,0,200000.0,0.0,0.0,14.914123179965662,35,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
115834544,phòng trọ 90 trần bá giao,phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,3500000.0,25.0,0,140000.0,0.0,0.0,15.068273812173887,25,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078999,cho thuê căn hộ studio 20m2 -full nt tại nguyễn trãi q1,căn hộ/chung cư,Tp Hồ Chí Minh,Quận 1,8500000.0,20.0,1,425000.0,8500000.0,20.0,15.955576839107596,55,1,0,0,0,0,1,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
131469791,"phòng trọ giá cực rẻ sạch sẽ  ngay lotte mart, tân quy quận 7",phòng trọ,Tp Hồ Chí Minh,Quận 7,3200000.0,18.0,0,177777.77777777778,0.0,0.0,14.978661680269907,69,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078996,8 triệu⏩️nhà thuê gò vấp 2pn⏩️ gần phan huy ích⏩️quang trung,nhà ở,Tp Hồ Chí Minh,Quận Gò Vấp,8000000.0,39.0,2,205128.20512820513,4000000.0,19.5,15.894952224644102,60,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Nhà phố/Nhà riêng,0.85
121784645,cho thuê phòng trọ giá rẻ có gác cao ở linh trung gần đh ngân hàng,phòng trọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,2500000.0,25.0,0,100000.0,0.0,0.0,14.731801689838349,66,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131675704,bán nhà 4 tầng 4pn 5wc full nội thất hxh hương lộ 2. giá 7.4 tỷ tl,nhà ở,Tp Hồ Chí Minh,Quận Bình Tân,7400000000.0,52.0,4,142307692.30769232,1850000000.0,13.0,22.72474583729167,66,0,0,0,1,0,1,0,0,0,BAN,0.8,Nhà phố/Nhà riêng,0.85
130599389,"eco green cho thuê: 2pn2wc 14tr, căn full nội thất 15 triệu",căn hộ/chung cư,Tp Hồ Chí Minh,Quận 7,14000000.0,70.0,2,200000.0,7000000.0,35.0,16.454567959008102,59,1,0,0,0,0,1,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
132028088,cho thuê phòng gác cao 1m8 cửa sổ trời full nội thất - phạm văn chiêu,phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,4500000.0,35.0,0,128571.42857142857,0.0,0.0,15.319588176962746,69,1,0,0,0,0,1,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078967,cho thuê phòng trọ,phòng trọ,Tp Hồ Chí Minh,Huyện Bình Chánh,3000000.0,12.0,0,250000.0,0.0,0.0,14.914123179965662,18,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078962,"cần pass phòng trọ , có thể vào giữa tháng 5 , gác cao , hđ còn 8th",phòng trọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,2800000.0,28.0,0,100000.0,0.0,0.0,14.845130332288226,67,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131601173,"cho thuê phòng gần khu cnc, đh ufm, đh fpt",phòng trọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,2300000.0,32.0,0,71875.0,0.0,0.0,14.648420115681892,42,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
130933895,[đúng ảnh - đúng giá] trọ rộng 30m² gác cao - tân bình gần bắc hải q10,phòng trọ,Tp Hồ Chí Minh,Quận 10,3800000.0,30.0,0,126666.66666666667,0.0,0.0,15.150511887854474,70,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
130837488,🎉cửa sổ siêu thoáng_gần aeon mall_đh công thương 3🍠x,phòng trọ,Tp Hồ Chí Minh,Quận Tân Phú,3700000.0,30.0,0,123333.33333333333,0.0,0.0,15.123843647884687,52,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078957,"cho thuê nhà 3 lầu mặt tiền vĩnh hội, phường khánh hội, quận 4",nhà ở,Tp Hồ Chí Minh,Quận 4,40000000.0,80.0,6,500000.0,6666666.666666667,13.333333333333334,17.50439003707821,62,1,1,0,0,0,0,0,0,0,CHO_THUE,0.8,Nhà phố/Nhà riêng,0.85
132078956,phòng trọ sinh viên mới 100% sạch sẽ tiện nghi ngay tô hiến thành q10,phòng trọ,Tp Hồ Chí Minh,Quận 10,3800000.0,40.0,0,95000.0,0.0,0.0,15.150511887854474,69,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131041850,cho thuê căn hộ studio ban công ngay thoại ngọc hầu - âu cơ tân bình,căn hộ/chung cư,Tp Hồ Chí Minh,Quận Tân Phú,6000000.0,28.0,1,214285.7142857143,6000000.0,28.0,15.607270193858982,68,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
119084276,"chdv full nội thất trong các chung cư gần đh mở, rmit, tôn đức thắng.",phòng trọ,Tp Hồ Chí Minh,Huyện Nhà Bè,3600000.0,20.0,0,180000.0,0.0,0.0,15.096444681204078,69,1,0,0,0,0,1,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132060311,cho thuê căn hộ đầy đủ tiện nghi - xa lộ hà nội - metro,căn hộ/chung cư,Tp Hồ Chí Minh,Thành phố Thủ Đức,4200000.0,25.0,1,168000.0,4200000.0,25.0,15.250595321348806,55,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
131946918,chính chủ cho thuê căn hộ 1pn 1pk mới 100% ngay phú nhuận,căn hộ/chung cư,Tp Hồ Chí Minh,Quận Phú Nhuận,8500000.0,45.0,1,188888.88888888888,8500000.0,45.0,15.955576839107596,57,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
127349419,"cho thuê saigon south, căn hộ thiết kế 2pn 2wc giá thuê: 13-15 triệu",căn hộ/chung cư,Tp Hồ Chí Minh,Huyện Nhà Bè,13000000.0,76.0,2,171052.63157894736,6500000.0,38.0,16.380459992348886,68,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
131958004,phòng trọ sinh viên siêu rộng mới 100% ngay đường 3 tháng 2 quận 10,phòng trọ,Tp Hồ Chí Minh,Quận 10,3500000.0,40.0,0,87500.0,0.0,0.0,15.068273812173887,67,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078914,bán nhà khu phố nhật lê thánh tôn quận 1,nhà ở,Tp Hồ Chí Minh,Quận 1,16800000000.0,100.0,6,168000000.0,2800000000.0,16.666666666666668,23.54464472341515,40,0,0,0,0,0,0,0,0,0,BAN,0.8,Nhà phố/Nhà riêng,0.85
131122384,phòng ban công gác lớn mới xây đầy đủ nội thất ngay công viên phần mềm,phòng trọ,Tp Hồ Chí Minh,Quận 12,3900000.0,30.0,0,130000.0,0.0,0.0,15.176487367510099,70,1,0,0,0,0,1,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078900,gần cầu nguyễn văn cừ gần q1 - trọ gác sinh viên - gần hcmue - sgu,phòng trọ,Tp Hồ Chí Minh,Quận 5,3300000.0,20.0,0,165000.0,0.0,0.0,15.009433329466965,66,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131330371,bán nhà hương lộ 2 - 25m2 - ko quy hoạch ko lộ giới - hỗ trợ vay,nhà ở,Tp Hồ Chí Minh,Quận Bình Tân,2300000000.0,25.0,1,92000000.0,2300000000.0,25.0,21.556174960316298,64,0,0,0,0,0,0,0,0,0,BAN,0.8,Nhà phố/Nhà riêng,0.85
129520185,phòng trọ ngay lotte gò vấp có may lạnh,phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,2800000.0,12.0,0,233333.33333333334,0.0,0.0,14.845130332288226,39,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078890,cho thuê căn 2pn - full nội thất luxury - đường 3/2 quận 10,căn hộ/chung cư,Tp Hồ Chí Minh,Quận 10,15000000.0,95.0,2,157894.73684210525,7500000.0,47.5,16.52356082573315,59,1,0,0,0,0,1,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
132078885,"nhà cho thuê, khu tên lửa, phường bình trị đông b, bình tân",nhà ở,Tp Hồ Chí Minh,Quận Bình Tân,15000000.0,80.0,3,187500.0,5000000.0,26.666666666666668,16.52356082573315,59,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Nhà phố/Nhà riêng,0.85
131463554,"cho thuê phòng trọ duplex ,gần đại học văn hiến, ngay chung cư bàu cát",căn hộ/chung cư,Tp Hồ Chí Minh,Quận Tân Bình,5200000.0,35.0,1,148571.42857142858,5200000.0,35.0,15.46416937585933,70,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Phòng trọ/Nhà trọ,0.9
131674768,cho thuê căn hộ thang máy cửa sổ lớn ngay nhà hát hoà bình q10,căn hộ/chung cư,Tp Hồ Chí Minh,Quận 10,5000000.0,25.0,1,200000.0,5000000.0,25.0,15.424948670398354,62,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
132078881,cho thuê phòng xinh có gác cửa sổ trời ngay huỳnh văn bánh sát quận 3,phòng trọ,Tp Hồ Chí Minh,Quận Phú Nhuận,4900000.0,30.0,0,163333.33333333334,0.0,0.0,15.404745967162468,69,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
121784528,"cho thuê phòng trọ có gác cao, ngay đường dương đình hội quận 9",phòng trọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,2800000.0,25.0,0,112000.0,0.0,0.0,14.845130332288226,63,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131062661,cho thuê nhà mới sạch sẽ gò vấp,nhà ở,Tp Hồ Chí Minh,Quận Gò Vấp,14000000.0,80.0,3,175000.0,4666666.666666667,26.666666666666668,16.454567959008102,31,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Nhà phố/Nhà riêng,0.85
131819407,giỏ hàng thuê centum wealth – giá tốt – nhà đẹp 🌿,căn hộ/chung cư,Tp Hồ Chí Minh,Thành phố Thủ Đức,10000000.0,70.0,2,142857.14285714287,5000000.0,35.0,16.118095750958314,49,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
131968984,cho thuê phòng gác cao có sẳn máy lạnh đường nguyễn phúc chu-tân bình,phòng trọ,Tp Hồ Chí Minh,Quận Tân Bình,3800000.0,35.0,0,108571.42857142857,0.0,0.0,15.150511887854474,69,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078869,phòng trọ khu vực sân bay,phòng trọ,Tp Hồ Chí Minh,Quận Tân Bình,3000000.0,15.0,0,200000.0,0.0,0.0,14.914123179965662,25,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131989150,chính chủ bán nhà hẻm xe hơi đường trường chinh p14 tân bình 5.8 tỷ,nhà ở,Tp Hồ Chí Minh,Quận Tân Bình,5800000000.0,44.0,3,131818181.81818181,1933333333.3333333,14.666666666666666,22.4811237546712,67,0,0,0,1,0,0,1,0,0,BAN,0.8,Nhà phố/Nhà riêng,0.85
131599891,"cho thuê trọ gần đh fpt, khu cnc q9",phòng trọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,2700000.0,22.0,0,122727.27272727272,0.0,0.0,14.80876270134486,35,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131588842,trọ gác sinh viên - ban công hành lang - ba tháng hai q11 nối dài q10,phòng trọ,Tp Hồ Chí Minh,Quận 10,3500000.0,25.0,0,140000.0,0.0,0.0,15.068273812173887,69,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
124201718,"siêu phẩm dulex cao 1m8_sân phơi riêng_lê trọng tấn, tân phú_đh huit",phòng trọ,Tp Hồ Chí Minh,Quận Tân Phú,3400000.0,27.0,0,125925.92592592593,0.0,0.0,15.039286283703994,68,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132058143,cho thuê phòng mới xây - vincom lê văn việt - xa lộ hà nội,căn hộ/chung cư,Tp Hồ Chí Minh,Thành phố Thủ Đức,4100000.0,10.0,1,410000.0,4100000.0,10.0,15.226497775576945,58,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
132078814,⛔ cho thuê biệt thự sân vườn siêu rộng - linh tây - thủ đức,nhà ở,Tp Hồ Chí Minh,Thành phố Thủ Đức,70000000.0,500.0,7,140000.0,10000000.0,71.42857142857143,18.064005814299346,59,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Biệt thự/Villa,0.9
130948708,phòng trọ cao cấp - nguyễn thị thập - q7 - dọn vào ở ngay,phòng trọ,Tp Hồ Chí Minh,Quận 7,3800000.0,12.0,0,316666.6666666667,0.0,0.0,15.150511887854474,57,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132027408,phòng trọ sinh viên siêu rộng thoàng gần đại học ngân hàng,phòng trọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,4500000.0,35.0,0,128571.42857142857,0.0,0.0,15.319588176962746,58,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131627911,"cho thuê đất mặt tiền tân xuân, gần song hành, sân banh dtsd 726m2",đất,Tp Hồ Chí Minh,Huyện Hóc Môn,15000000.0,726.0,0,20661.15702479339,0.0,0.0,16.52356082573315,66,1,1,0,0,0,0,0,0,0,CHO_THUE,0.8,Đất nền/Đất dự án,0.8
129264700,"🏠 chính chủ cần bán gấp, nhà mới keng, đường xe tải thông, shr 🏠",nhà ở,Tp Hồ Chí Minh,Huyện Hóc Môn,3450000000.0,56.0,2,61607142.85714286,1725000000.0,28.0,21.961640068279536,64,0,0,1,0,0,0,0,0,0,BAN,0.8,Nhà phố/Nhà riêng,0.85
126985018,bán nhà cấp 4 mặt tiền đường nguyễn hữu trí,nhà ở,Tp Hồ Chí Minh,Huyện Bình Chánh,7400000000.0,135.0,2,54814814.81481481,3700000000.0,67.5,22.72474583729167,43,0,1,0,0,0,0,0,0,0,BAN,0.8,Nhà phố/Nhà riêng,0.85
131235704,phong trọ mới xây có máy lạnh o gò vấp,phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,3300000.0,15.0,0,220000.0,0.0,0.0,15.009433329466965,38,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131413121,"chính chủ cần bán nhà gần chợ, vị trí đẹp, khu dân cư",nhà ở,Tp Hồ Chí Minh,Quận 12,800000000.0,19.0,1,42105263.15789474,800000000.0,19.0,20.500122286882203,53,0,0,0,0,0,0,0,0,0,BAN,0.8,Nhà phố/Nhà riêng,0.85
131879966,phòng ban công riêng 28m2 khu vực trần não,phòng trọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,6000000.0,28.0,0,214285.7142857143,0.0,0.0,15.607270193858982,42,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078761,cho thuê 2 phòng ngủ 1 phòng bếp full nội thất đường lê đức thọ gò vấp,phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,7000000.0,60.0,0,116666.66666666667,0.0,0.0,15.76142084987672,70,1,0,0,0,0,1,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078738,cho thuê mặt bằng kinh doanh,"văn phòng, mặt bằng kinh doanh",Tp Hồ Chí Minh,Thành phố Thủ Đức,10000000.0,45.0,0,222222.22222222222,0.0,0.0,16.118095750958314,28,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Sang nhượng/Mặt bằng,0.85
131739207,"trọ 25m2 full nội thất, quang trung, p12, gò vấp, tphcm",phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,4000000.0,25.0,0,160000.0,0.0,0.0,15.201805169084134,55,1,0,0,0,0,1,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131955882,💟 cho thuê nhà nguyên can hẻm 160/🚘 phan huy ích p12,nhà ở,Tp Hồ Chí Minh,Quận Gò Vấp,15000000.0,45.0,3,333333.3333333333,5000000.0,15.0,16.52356082573315,52,1,0,0,0,0,0,1,0,0,CHO_THUE,0.8,Nhà phố/Nhà riêng,0.85
132078754,cho nữ thuê phòng_bình thạnh,phòng trọ,Tp Hồ Chí Minh,Quận Bình Thạnh,4500000.0,70.0,0,64285.71428571428,0.0,0.0,15.319588176962746,28,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132017554,căn hộ cho thuê 1pn 40m2 gần công viên có ban công máy giặt riêng,căn hộ/chung cư,Tp Hồ Chí Minh,Quận 3,7200000.0,40.0,1,180000.0,7200000.0,40.0,15.789591722875162,65,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
131463213,cho thuê căn hộ duplex cao cấp full nôi thất ngay chung cư bàu cát,căn hộ/chung cư,Tp Hồ Chí Minh,Quận Tân Bình,5200000.0,40.0,1,130000.0,5200000.0,40.0,15.46416937585933,66,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
131656002,cho thuê căn hộ cửa sổ lớn full nt rộng 25m2 gần sư vạn hạnh q10,căn hộ/chung cư,Tp Hồ Chí Minh,Quận 10,5200000.0,20.0,1,260000.0,5200000.0,20.0,15.46416937585933,64,1,0,0,0,0,1,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
122363826,"phòng trọ gác cao ,cực thoáng nằm tại đường nguyễn xiển quận 9",phòng trọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,2300000.0,25.0,0,92000.0,0.0,0.0,14.648420115681892,62,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131855350,"cho thuê phòng trung tâm gò vấp, gần iuh, vlu, chợ gv.an ninh,sạch sẽ.",phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,3900000.0,20.0,0,195000.0,0.0,0.0,15.176487367510099,70,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
129402270,"rất là rẻ cho thuê q7 boulevard 2pn ntcb 9tr, full 11tr, nhiều căn lắm",căn hộ/chung cư,Tp Hồ Chí Minh,Quận 7,9000000.0,70.0,2,128571.42857142857,4500000.0,35.0,16.012735246411598,70,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
131180839,cho thuê phòng gác cao không đụng đầu có sằn máy lạnh đường lê đức thọ,phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,3500000.0,35.0,0,100000.0,0.0,0.0,15.068273812173887,70,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131878887,"🍀 ban công dài 6m, 3pn 3wc 121m2 cho thuê ntcb chỉ 21tr, ở liền được",căn hộ/chung cư,Tp Hồ Chí Minh,Quận Tân Phú,21000000.0,121.0,3,173553.71900826445,7000000.0,40.333333333333336,16.860033043306743,68,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
106945721,cho thuê nhiều căn hộ sunrise city 1pn 2pn 3pn giá tốt nhà đẹp,căn hộ/chung cư,Tp Hồ Chí Minh,Quận 7,14000000.0,105.0,2,133333.33333333334,7000000.0,52.5,16.454567959008102,62,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
130072955,cho thuê nhà đ/c 110/9 tây thạnh - 5x15 - 5 tầng- 5pn-6wc- giá rẻ,nhà ở,Tp Hồ Chí Minh,Quận Tân Phú,19000000.0,80.0,5,237500.0,3800000.0,16.0,16.759949589762293,65,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Nhà phố/Nhà riêng,0.85
131041618,duplex 🍎 hình thật giá thật ✅ ngay quận 2,phòng trọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,4000000.0,35.0,0,114285.71428571429,0.0,0.0,15.201805169084134,41,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078721,sleepbox cao cấp quận 8 - full tiện ích - ngay trung tâm,phòng trọ,Tp Hồ Chí Minh,Quận 8,2200000.0,10.0,0,220000.0,0.0,0.0,14.603968372873895,56,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131599688,"chính chủ cho thuê phòng gần cao đẳng fpt, cvpm quang trung",phòng trọ,Tp Hồ Chí Minh,Quận 12,2500000.0,23.0,0,108695.65217391304,0.0,0.0,14.731801689838349,59,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078718,cho thuê phòng trọ,phòng trọ,Tp Hồ Chí Minh,Quận Bình Thạnh,3500000.0,24.0,0,145833.33333333334,0.0,0.0,15.068273812173887,18,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131989629,cho thuê nhà hồ học lãm khúc siêu thị go 8 triệu,nhà ở,Tp Hồ Chí Minh,Quận Bình Tân,8000000.0,88.0,2,90909.09090909091,4000000.0,44.0,15.894952224644102,48,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Nhà phố/Nhà riêng,0.85
131801718,🚨bán nhà quận 12 – 5 lầu – gara ô tô – giá tốt,nhà ở,Tp Hồ Chí Minh,Quận 12,10000000000.0,60.0,4,166666666.66666666,2500000000.0,15.0,23.025850930040455,46,0,0,0,0,0,0,0,0,0,BAN,0.8,Nhà phố/Nhà riêng,0.85
132078679,q9 - phòng nhà phố - mặt tiền đường lớn có ban công,phòng trọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,5000000.0,40.0,0,125000.0,0.0,0.0,15.424948670398354,51,1,1,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131598890,phòng trọ an ninh,phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,3200000.0,30.0,0,106666.66666666667,0.0,0.0,14.978661680269907,17,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131795922,"cho thuê nhà mặt tiền kinh doanh, âu cơ, tân phú. gần nhà hàng nam bộ,","văn phòng, mặt bằng kinh doanh",Tp Hồ Chí Minh,Quận Tân Phú,23000000.0,88.0,0,261363.63636363635,0.0,0.0,16.951004817371683,70,1,1,0,0,0,0,0,0,0,CHO_THUE,0.8,Sang nhượng/Mặt bằng,0.85
132043553,chính chủ cho thuê phòng ban công 35m2 full nt ngay ngã tư hàng xanh,phòng trọ,Tp Hồ Chí Minh,Quận Bình Thạnh,5000000.0,35.0,0,142857.14285714287,0.0,0.0,15.424948670398354,68,1,0,0,0,0,1,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
130840163,còn 1 phòng như hình ở phan huy ích,phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,2800000.0,16.0,0,175000.0,0.0,0.0,14.845130332288226,35,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132007489,💟 cho thuê nhà phố 5pn 6wc hẻm 497/ phạm van chiêu p16,nhà ở,Tp Hồ Chí Minh,Quận Gò Vấp,24000000.0,60.0,5,400000.0,4800000.0,12.0,16.993564429978885,54,1,0,0,0,0,0,1,0,0,CHO_THUE,0.8,Nhà phố/Nhà riêng,0.85
131966858,"bán nhà giá rẻ gần đường hà huy giáp, phường thới an, quận 12 cũ",nhà ở,Tp Hồ Chí Minh,Quận 12,1100000000.0,27.0,2,40740740.74074074,550000000.0,13.5,20.818576017659826,64,0,0,0,0,0,0,0,0,0,BAN,0.8,Nhà phố/Nhà riêng,0.85
132078648,"cho thuê nhà mới 1 trệt 3 lầu, đường 6m gần ngã tư thủ đức. quận 9",nhà ở,Tp Hồ Chí Minh,Thành phố Thủ Đức,22000000.0,90.0,3,244444.44444444444,7333333.333333333,30.0,16.906553056777135,66,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Nhà phố/Nhà riêng,0.85
132078647,pass phòng do di chuyển chỗ làm,phòng trọ,Tp Hồ Chí Minh,Quận Tân Phú,3600000.0,25.0,0,144000.0,0.0,0.0,15.096444681204078,31,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
130369845,phòng gác rộng thoáng zá siêu hời quận 2,phòng trọ,Tp Hồ Chí Minh,Thành phố Thủ Đức,4600000.0,35.0,0,131428.57142857142,0.0,0.0,15.341567078850604,40,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
132078638,"bán nhà khuông việt phú trung tân phú hxh sát mặt tiền 3pn 2wc 6,8t tl",nhà ở,Tp Hồ Chí Minh,Quận Tân Phú,6800000000.0,40.0,3,170000000.0,2266666666.6666665,13.333333333333334,22.64018844927553,70,0,1,0,1,0,0,0,0,0,BAN,0.8,Nhà phố/Nhà riêng,0.85
132078635,cho thuê căn hộ saigon south residences khu vực nhà bè quận 7,căn hộ/chung cư,Tp Hồ Chí Minh,Huyện Nhà Bè,15000000.0,71.0,2,211267.60563380283,7500000.0,35.5,16.52356082573315,61,1,0,0,0,0,0,0,0,0,CHO_THUE,0.8,Căn hộ chung cư,0.9
132008001,phòng mới sát phan đăng lưu 30m2 full nội thất gần thích quảng đức,phòng trọ,Tp Hồ Chí Minh,Quận Phú Nhuận,5800000.0,30.0,0,193333.33333333334,0.0,0.0,15.573368647930426,66,1,0,0,0,0,1,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
125833196,"toà nhà ptro mới xây có gác, bếp, máy lạnh",phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,3300000.0,15.0,0,220000.0,0.0,0.0,15.009433329466965,42,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
130878242,"căn hộ dịch vụ nguyễn văn dung, p6, gò vấp, tphcm",phòng trọ,Tp Hồ Chí Minh,Quận Gò Vấp,3600000.0,18.0,0,200000.0,0.0,0.0,15.096444681204078,49,1,0,0,0,0,0,0,0,0,CHO_THUE,0.95,Phòng trọ/Nhà trọ,0.9
131493371,bán nhà gấp - chính chủ,nhà ở,Tp Hồ Chí Minh,Quận 12,6600000000.0,55.0,2,120000000.0,3300000000.0,27.5,22.610335486130307,23,0,0,0,0,0,0,0,0,0,BAN,0.8,Nhà phố/Nhà riêng,0.85
